model,k,method,panel,scenario,n_rows,n_selected_features,train_rows,test_rows,accuracy,f1,f1_macro,precision,recall,mcc,pr_auc,roc_auc
TabPFN,20,FILTER_ANOVA + WRAPPER_RFE + EMBEDDED,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,39,2344,587,0.8160136286201022,0.88,0.7429197080291972,0.8425531914893617,0.9209302325581395,0.4981514510618431,0.9170703735989405,0.8385720633980152
TabPFN,20,FILTER_MUTUAL_INFO + WRAPPER_RFE + EMBEDDED,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,41,2344,587,0.8296422487223168,0.8913043478260869,0.7488017802122561,0.8367346938775511,0.9534883720930233,0.5290768775446631,0.9148973289465525,0.8344689675603615
TabPFN,20,FILTER_ANOVA,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,20,297,75,0.84,0.9076923076923077,0.6538461538461539,0.8676470588235294,0.9516129032258065,0.33742347119239485,0.9491550698470731,0.8238213399503722
TabPFN,20,FILTER_MUTUAL_INFO,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,20,297,75,0.8133333333333334,0.8970588235294118,0.4485294117647059,0.8243243243243243,0.9838709677419355,-0.053230429642548,0.9308521015498884,0.7444168734491315
TabPFN,20,WRAPPER_RFE,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,20,297,75,0.8533333333333334,0.9172932330827067,0.6351172047766475,0.8591549295774648,0.9838709677419355,0.36159249855128706,0.9318913397407684,0.7593052109181141
TabPFN,20,EMBEDDED,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,20,297,75,0.8533333333333334,0.9185185185185185,0.5925925925925926,0.8493150684931506,1.0,0.3614745588437089,0.927857671845486,0.7233250620347395
TabPFN,20,FILTER_ANOVA + WRAPPER_RFE,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,36,297,75,0.8533333333333334,0.916030534351145,0.6685415829650462,0.8695652173913043,0.967741935483871,0.3843131836828443,0.9459395210651318,0.815136476426799
TabPFN,20,FILTER_ANOVA + EMBEDDED,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,33,297,75,0.8666666666666667,0.9242424242424242,0.6843434343434343,0.8714285714285714,0.9838709677419355,0.4424521595673921,0.9428455395375719,0.8076923076923078
TabPFN,20,FILTER_MUTUAL_INFO + WRAPPER_RFE,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,34,297,75,0.8266666666666667,0.9022556390977443,0.5687748783724016,0.8450704225352113,0.967741935483871,0.2048327448440817,0.9346342406768411,0.7580645161290323
TabPFN,20,FILTER_MUTUAL_INFO + EMBEDDED,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,33,297,75,0.8266666666666667,0.9037037037037037,0.5185185185185185,0.8356164383561644,0.9838709677419355,0.14284075309146563,0.9329923335497545,0.7369727047146403
TabPFN,20,WRAPPER_RFE + EMBEDDED,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,28,297,75,0.8666666666666667,0.9253731343283582,0.6501865671641791,0.8611111111111112,1.0,0.4457779141208643,0.9367842745873383,0.7667493796526055
TabPFN,20,FILTER_ANOVA + WRAPPER_RFE + EMBEDDED,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,40,297,75,0.84,0.9090909090909091,0.6212121212121212,0.8571428571428571,0.967741935483871,0.30124402353524565,0.9547201910655083,0.8349875930521091
TabPFN,20,FILTER_MUTUAL_INFO + WRAPPER_RFE + EMBEDDED,PAH,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama_Yuksek_Eksik_Sutun_Silinmis,372,40,297,75,0.8133333333333334,0.8955223880597015,0.5102611940298507,0.8333333333333334,0.967741935483871,0.08627959628145761,0.9316160822396561,0.7357320099255583
TabPFN,30,FILTER_ANOVA,CFTR,TabPFN_Ordinal_Encoding_Eksik_Veri_Medyan,111,30,88,23,0.8695652173913043,0.9230769230769231,0.7472527472527473,0.9,0.9473684210526315,0.5034965460952284,0.9100522092558103,0.736842105263158
TabPFN,30,FILTER_MUTUAL_INFO,CFTR,TabPFN_Ordinal_Encoding_Eksik_Veri_Medyan,111,30,88,23,0.8695652173913043,0.9230769230769231,0.7472527472527473,0.9,0.9473684210526315,0.5034965460952284,0.9293504548698452,0.763157894736842
TabPFN,30,WRAPPER_RFE,CFTR,TabPFN_Ordinal_Encoding_Eksik_Veri_Medyan,111,30,88,23,0.8260869565217391,0.8947368421052632,0.6973684210526316,0.8947368421052632,0.8947368421052632,0.39473684210526316,0.8720278368274132,0.6710526315789473
TabPFN,30,EMBEDDED,CFTR,TabPFN_Ordinal_Encoding_Eksik_Veri_Medyan,111,30,88,23,0.8695652173913043,0.9230769230769231,0.7472527472527473,0.9,0.9473684210526315,0.5034965460952284,0.9049852303111223,0.7105263157894737
